Table Name,State Code,District code,Tehsil Code,Town Code,Area Name,Total/Rural/Urban,Location of source of drinking water,Total Number of Households,Tapwater from treated source,"Tapwater from
untreated source",Covered well,Uncovered well,Handpump,Tubewell/Borehole,Spring,"River/
Canal","Tank/
Pond/
Lake", Other sources
HH2206,29,580,5589,0,SubDistrict  Yadgir ,Rural,Total,"50,408","12,787","19,107",224,"1,491","9,284","6,602",99,165,50,599
HH2206,29,580,5589,0,SubDistrict  Yadgir ,Rural,Within the premises,"7,915","3,443","3,632",23,55,215,547, NaN   , NaN   , NaN   , NaN   
HH2206,29,580,5589,0,SubDistrict  Yadgir ,Rural,Near the premises,"24,116","5,746","10,441",56,584,"4,026","2,755",29,55,28,396
HH2206,29,580,5589,0,SubDistrict  Yadgir ,Rural,Away,"18,377","3,598","5,034",145,852,"5,043","3,300",70,110,22,203
HH2206,29,580,5589,0,SubDistrict  Yadgir ,Urban,Total,"17,913","11,109","4,657",54,45,407,"1,252",85,39,77,188
HH2206,29,580,5589,0,SubDistrict  Yadgir ,Urban,Within the premises,"9,879","6,605","2,115",23,11,106,"1,019", NaN   , NaN   , NaN   , NaN   
HH2206,29,580,5589,0,SubDistrict  Yadgir ,Urban,Near the premises,"5,498","3,165","1,866",13,8,95,102,81,39,72,57
HH2206,29,580,5589,0,SubDistrict  Yadgir ,Urban,Away,"2,536","1,339",676,18,26,206,131,4, NaN   ,5,131
HH2206,29,580,5589,803218,Gurmatkal (TP),Urban,Total,"3,584",215,"3,205",1,7,81,33, NaN   , NaN   , NaN   ,42
HH2206,29,580,5589,803218,Gurmatkal (TP),Urban,Within the premises,"1,974",168,"1,792", NaN   , NaN   ,3,11, NaN   , NaN   , NaN   , NaN   
HH2206,29,580,5589,803218,Gurmatkal (TP),Urban,Near the premises,"1,001",46,932,1,1,19, NaN   , NaN   , NaN   , NaN   ,2
HH2206,29,580,5589,803218,Gurmatkal (TP),Urban,Away,609,1,481, NaN   ,6,59,22, NaN   , NaN   , NaN   ,40
HH2206,29,580,5589,803219,Yadgir (CMC),Urban,Total,"13,258","10,025","1,391",49,37,258,"1,156",81,39,77,145
HH2206,29,580,5589,803219,Yadgir (CMC),Urban,Within the premises,"7,346","5,914",293,19,10,103,"1,007", NaN   , NaN   , NaN   , NaN   
HH2206,29,580,5589,803219,Yadgir (CMC),Urban,Near the premises,"4,206","2,878",921,12,7,71,74,78,39,72,54
HH2206,29,580,5589,803219,Yadgir (CMC),Urban,Away,"1,706","1,233",177,18,20,84,75,3, NaN   ,5,91
HH2206,29,580,5589,621388,Saidapur (CT),Urban,Total,"1,071",869,61,4,1,68,63,4, NaN   , NaN   ,1
HH2206,29,580,5589,621388,Saidapur (CT),Urban,Within the premises,559,523,30,4,1, NaN   ,1, NaN   , NaN   , NaN   , NaN   
HH2206,29,580,5589,621388,Saidapur (CT),Urban,Near the premises,291,241,13, NaN   , NaN   ,5,28,3, NaN   , NaN   ,1
HH2206,29,580,5589,621388,Saidapur (CT),Urban,Away,221,105,18, NaN   , NaN   ,63,34,1, NaN   , NaN   , NaN   
HH2206,29,581,0,0,District  Kolar,Total,Total,"3,30,990","96,398","1,12,556","2,285","3,002","2,686","92,512",61,76,"4,309","17,105"
HH2206,29,581,0,0,District  Kolar,Total,Within the premises,"85,949","44,147","27,156",623,347,121,"13,555", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,0,0,District  Kolar,Total,Near the premises,"1,43,255","34,794","59,356",553,602,573,"39,688",43,46,"2,232","5,368"
HH2206,29,581,0,0,District  Kolar,Total,Away,"1,01,786","17,457","26,044","1,109","2,053","1,992","39,269",18,30,"2,077","11,737"
HH2206,29,581,0,0,District  Kolar,Rural,Total,"2,26,245","55,909","81,754","1,225","2,401","2,215","80,626",40,48,216,"1,811"
HH2206,29,581,0,0,District  Kolar,Rural,Within the premises,"39,722","14,574","13,956",271,107,99,"10,715", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,0,0,District  Kolar,Rural,Near the premises,"1,12,201","27,538","46,728",430,496,385,"36,055",26,32,21,490
HH2206,29,581,0,0,District  Kolar,Rural,Away,"74,322","13,797","21,070",524,"1,798","1,731","33,856",14,16,195,"1,321"
HH2206,29,581,0,0,District  Kolar,Urban,Total,"1,04,745","40,489","30,802","1,060",601,471,"11,886",21,28,"4,093","15,294"
HH2206,29,581,0,0,District  Kolar,Urban,Within the premises,"46,227","29,573","13,200",352,240,22,"2,840", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,0,0,District  Kolar,Urban,Near the premises,"31,054","7,256","12,628",123,106,188,"3,633",17,14,"2,211","4,878"
HH2206,29,581,0,0,District  Kolar,Urban,Away,"27,464","3,660","4,974",585,255,261,"5,413",4,14,"1,882","10,416"
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Total,Total,"43,143","6,500","15,942",123,435,358,"19,532",9,5,120,119
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Total,Within the premises,"8,850","2,106","4,469",32,1,1,"2,241", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Total,Near the premises,"17,339","2,648","7,751",7,20,106,"6,767",6,2,3,29
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Total,Away,"16,954","1,746","3,722",84,414,251,"10,524",3,3,117,90
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Rural,Total,"37,598","5,273","11,774",118,434,358,"19,422",9,5,119,86
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Rural,Within the premises,"5,376","1,072","2,079",27, NaN   ,1,"2,197", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Rural,Near the premises,"15,854","2,504","6,473",7,20,106,"6,715",6,2,2,19
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Rural,Away,"16,368","1,697","3,222",84,414,251,"10,510",3,3,117,67
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Urban,Total,"5,545","1,227","4,168",5,1, NaN   ,110, NaN   , NaN   ,1,33
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Urban,Within the premises,"3,474","1,034","2,390",5,1, NaN   ,44, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Urban,Near the premises,"1,485",144,"1,278", NaN   , NaN   , NaN   ,52, NaN   , NaN   ,1,10
HH2206,29,581,5590,0,SubDistrict  Srinivaspur ,Urban,Away,586,49,500, NaN   , NaN   , NaN   ,14, NaN   , NaN   , NaN   ,23
HH2206,29,581,5590,803220,Srinivaspur (TMC),Urban,Total,"5,545","1,227","4,168",5,1, NaN   ,110, NaN   , NaN   ,1,33
HH2206,29,581,5590,803220,Srinivaspur (TMC),Urban,Within the premises,"3,474","1,034","2,390",5,1, NaN   ,44, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5590,803220,Srinivaspur (TMC),Urban,Near the premises,"1,485",144,"1,278", NaN   , NaN   , NaN   ,52, NaN   , NaN   ,1,10
HH2206,29,581,5590,803220,Srinivaspur (TMC),Urban,Away,586,49,500, NaN   , NaN   , NaN   ,14, NaN   , NaN   , NaN   ,23
HH2206,29,581,5591,0,SubDistrict  Kolar ,Total,Total,"82,166","29,352","26,686",771,"1,014",231,"20,654",12,29,43,"3,374"
HH2206,29,581,5591,0,SubDistrict  Kolar ,Total,Within the premises,"28,766","18,251","6,581",192,130,11,"3,601", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5591,0,SubDistrict  Kolar ,Total,Near the premises,"31,359","6,957","13,631",337,277,58,"8,894",8,24,32,"1,141"
HH2206,29,581,5591,0,SubDistrict  Kolar ,Total,Away,"22,041","4,144","6,474",242,607,162,"8,159",4,5,11,"2,233"
HH2206,29,581,5591,0,SubDistrict  Kolar ,Rural,Total,"52,190","11,136","21,537",492,840,150,"17,315",6,15,6,693
HH2206,29,581,5591,0,SubDistrict  Kolar ,Rural,Within the premises,"10,563","3,888","4,023",82,33,3,"2,534", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5591,0,SubDistrict  Kolar ,Rural,Near the premises,"25,757","4,903","12,057",315,249,32,"7,993",3,10,4,191
HH2206,29,581,5591,0,SubDistrict  Kolar ,Rural,Away,"15,870","2,345","5,457",95,558,115,"6,788",3,5,2,502
HH2206,29,581,5591,0,SubDistrict  Kolar ,Urban,Total,"29,976","18,216","5,149",279,174,81,"3,339",6,14,37,"2,681"
HH2206,29,581,5591,0,SubDistrict  Kolar ,Urban,Within the premises,"18,203","14,363","2,558",110,97,8,"1,067", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5591,0,SubDistrict  Kolar ,Urban,Near the premises,"5,602","2,054","1,574",22,28,26,901,5,14,28,950
HH2206,29,581,5591,0,SubDistrict  Kolar ,Urban,Away,"6,171","1,799","1,017",147,49,47,"1,371",1, NaN   ,9,"1,731"
HH2206,29,581,5591,803221,Kolar (CMC),Urban,Total,"29,976","18,216","5,149",279,174,81,"3,339",6,14,37,"2,681"
HH2206,29,581,5591,803221,Kolar (CMC),Urban,Within the premises,"18,203","14,363","2,558",110,97,8,"1,067", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5591,803221,Kolar (CMC),Urban,Near the premises,"5,602","2,054","1,574",22,28,26,901,5,14,28,950
HH2206,29,581,5591,803221,Kolar (CMC),Urban,Away,"6,171","1,799","1,017",147,49,47,"1,371",1, NaN   ,9,"1,731"
HH2206,29,581,5592,0,SubDistrict  Malur ,Total,Total,"51,837","13,559","21,146",284,197,198,"15,662",13,15,9,754
HH2206,29,581,5592,0,SubDistrict  Malur ,Total,Within the premises,"12,916","5,252","4,863",33,7,6,"2,755", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5592,0,SubDistrict  Malur ,Total,Near the premises,"26,468","5,455","12,398",33,57,84,"8,148",10,10,7,266
HH2206,29,581,5592,0,SubDistrict  Malur ,Total,Away,"12,453","2,852","3,885",218,133,108,"4,759",3,5,2,488
HH2206,29,581,5592,0,SubDistrict  Malur ,Rural,Total,"42,665","9,250","16,912",99,197,193,"15,509",9,15,7,474
HH2206,29,581,5592,0,SubDistrict  Malur ,Rural,Within the premises,"7,854","2,231","2,932",24,7,6,"2,654", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5592,0,SubDistrict  Malur ,Rural,Near the premises,"23,445","4,365","10,623",29,57,83,"8,100",6,10,5,167
HH2206,29,581,5592,0,SubDistrict  Malur ,Rural,Away,"11,366","2,654","3,357",46,133,104,"4,755",3,5,2,307
HH2206,29,581,5592,0,SubDistrict  Malur ,Urban,Total,"9,172","4,309","4,234",185, NaN   ,5,153,4, NaN   ,2,280
HH2206,29,581,5592,0,SubDistrict  Malur ,Urban,Within the premises,"5,062","3,021","1,931",9, NaN   , NaN   ,101, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5592,0,SubDistrict  Malur ,Urban,Near the premises,"3,023","1,090","1,775",4, NaN   ,1,48,4, NaN   ,2,99
HH2206,29,581,5592,0,SubDistrict  Malur ,Urban,Away,"1,087",198,528,172, NaN   ,4,4, NaN   , NaN   , NaN   ,181
HH2206,29,581,5592,803222,Malur (TMC),Urban,Total,"9,172","4,309","4,234",185, NaN   ,5,153,4, NaN   ,2,280
HH2206,29,581,5592,803222,Malur (TMC),Urban,Within the premises,"5,062","3,021","1,931",9, NaN   , NaN   ,101, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5592,803222,Malur (TMC),Urban,Near the premises,"3,023","1,090","1,775",4, NaN   ,1,48,4, NaN   ,2,99
HH2206,29,581,5592,803222,Malur (TMC),Urban,Away,"1,087",198,528,172, NaN   ,4,4, NaN   , NaN   , NaN   ,181
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Total,Total,"99,467","33,209","24,041",851,499,942,"23,240",18,20,"4,015","12,632"
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Total,Within the premises,"21,906","14,814","3,932",265,37,42,"2,816", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Total,Near the premises,"42,228","12,761","12,935",114,81,164,"10,085",11,5,"2,184","3,888"
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Total,Away,"35,333","5,634","7,174",472,381,736,"10,339",7,15,"1,831","8,744"
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Rural,Total,"51,562","17,122","16,674",295,369,641,"15,990",8,7,24,432
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Rural,Within the premises,"7,925","3,909","2,195",64,22,38,"1,697", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Rural,Near the premises,"26,140","9,084","9,112",22,57,46,"7,729",4,5,8,73
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Rural,Away,"17,497","4,129","5,367",209,290,557,"6,564",4,2,16,359
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Urban,Total,"47,905","16,087","7,367",556,130,301,"7,250",10,13,"3,991","12,200"
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Urban,Within the premises,"13,981","10,905","1,737",201,15,4,"1,119", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Urban,Near the premises,"16,088","3,677","3,823",92,24,118,"2,356",7, NaN   ,"2,176","3,815"
HH2206,29,581,5593,0,SubDistrict  Bangarapet ,Urban,Away,"17,836","1,505","1,807",263,91,179,"3,775",3,13,"1,815","8,385"
HH2206,29,581,5593,803223,Bangarapet (TMC),Urban,Total,"9,826","6,657","1,969",22,95,6,896,3, NaN   ,2,176
HH2206,29,581,5593,803223,Bangarapet (TMC),Urban,Within the premises,"5,663","4,859",542,12,5, NaN   ,245, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5593,803223,Bangarapet (TMC),Urban,Near the premises,"2,915","1,438","1,260",3,2, NaN   ,191,2, NaN   ,1,18
HH2206,29,581,5593,803223,Bangarapet (TMC),Urban,Away,"1,248",360,167,7,88,6,460,1, NaN   ,1,158
HH2206,29,581,5593,803224,Robertson Pet (CMC + OG),Urban,Total,"35,750","7,546","5,143",527,33,293,"6,177",7,13,"3,988","12,023"
HH2206,29,581,5593,803224,Robertson Pet (CMC + OG),Urban,Within the premises,"7,292","5,135","1,115",187,8,4,843, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5593,803224,Robertson Pet (CMC + OG),Urban,Near the premises,"12,155","1,474","2,421",88,22,117,"2,057",5, NaN   ,"2,174","3,797"
HH2206,29,581,5593,803224,Robertson Pet (CMC + OG),Urban,Away,"16,303",937,"1,607",252,3,172,"3,277",2,13,"1,814","8,226"
HH2206,29,581,5593,622843,Bethamangala (CT),Urban,Total,"2,329","1,884",255,7,2,2,177, NaN   , NaN   ,1,1
HH2206,29,581,5593,622843,Bethamangala (CT),Urban,Within the premises,"1,026",911,80,2,2, NaN   ,31, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5593,622843,Bethamangala (CT),Urban,Near the premises,"1,018",765,142,1, NaN   ,1,108, NaN   , NaN   ,1, NaN   
HH2206,29,581,5593,622843,Bethamangala (CT),Urban,Away,285,208,33,4, NaN   ,1,38, NaN   , NaN   , NaN   ,1
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Total,Total,"54,377","13,778","24,741",256,857,957,"13,424",9,7,122,226
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Total,Within the premises,"13,511","3,724","7,311",101,172,61,"2,142", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Total,Near the premises,"25,861","6,973","12,641",62,167,161,"5,794",8,5,6,44
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Total,Away,"15,005","3,081","4,789",93,518,735,"5,488",1,2,116,182
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Rural,Total,"42,230","13,128","14,857",221,561,873,"12,390",8,6,60,126
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Rural,Within the premises,"8,004","3,474","2,727",74,45,51,"1,633", NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Rural,Near the premises,"21,005","6,682","8,463",57,113,118,"5,518",7,5,2,40
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Rural,Away,"13,221","2,972","3,667",90,403,704,"5,239",1,1,58,86
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Urban,Total,"12,147",650,"9,884",35,296,84,"1,034",1,1,62,100
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Urban,Within the premises,"5,507",250,"4,584",27,127,10,509, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Urban,Near the premises,"4,856",291,"4,178",5,54,43,276,1, NaN   ,4,4
HH2206,29,581,5594,0,SubDistrict  Mulbagal ,Urban,Away,"1,784",109,"1,122",3,115,31,249, NaN   ,1,58,96
HH2206,29,581,5594,803225,Mulbagal (TMC),Urban,Total,"12,147",650,"9,884",35,296,84,"1,034",1,1,62,100
HH2206,29,581,5594,803225,Mulbagal (TMC),Urban,Within the premises,"5,507",250,"4,584",27,127,10,509, NaN   , NaN   , NaN   , NaN   
HH2206,29,581,5594,803225,Mulbagal (TMC),Urban,Near the premises,"4,856",291,"4,178",5,54,43,276,1, NaN   ,4,4
HH2206,29,581,5594,803225,Mulbagal (TMC),Urban,Away,"1,784",109,"1,122",3,115,31,249, NaN   ,1,58,96
HH2206,29,582,0,0,District  Chikkaballapura,Total,Total,"2,82,311","80,234","1,21,562","1,322","2,553","3,057","67,599",467,117,383,"5,017"
HH2206,29,582,0,0,District  Chikkaballapura,Total,Within the premises,"65,572","32,132","21,629",399,246,122,"11,044", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,0,0,District  Chikkaballapura,Total,Near the premises,"1,46,545","33,906","74,106",419,600,"1,212","33,538",131,25,134,"2,474"
HH2206,29,582,0,0,District  Chikkaballapura,Total,Away,"70,194","14,196","25,827",504,"1,707","1,723","23,017",336,92,249,"2,543"
HH2206,29,582,0,0,District  Chikkaballapura,Rural,Total,"2,20,309","51,165","1,01,915","1,095","2,399","2,910","58,963",375,73,343,"1,071"
HH2206,29,582,0,0,District  Chikkaballapura,Rural,Within the premises,"36,501","12,150","15,147",245,173,107,"8,679", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,0,0,District  Chikkaballapura,Rural,Near the premises,"1,24,582","27,117","64,579",394,547,"1,153","30,160",95,20,118,399
HH2206,29,582,0,0,District  Chikkaballapura,Rural,Away,"59,226","11,898","22,189",456,"1,679","1,650","20,124",280,53,225,672
HH2206,29,582,0,0,District  Chikkaballapura,Urban,Total,"62,002","29,069","19,647",227,154,147,"8,636",92,44,40,"3,946"
HH2206,29,582,0,0,District  Chikkaballapura,Urban,Within the premises,"29,071","19,982","6,482",154,73,15,"2,365", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,0,0,District  Chikkaballapura,Urban,Near the premises,"21,963","6,789","9,527",25,53,59,"3,378",36,5,16,"2,075"
HH2206,29,582,0,0,District  Chikkaballapura,Urban,Away,"10,968","2,298","3,638",48,28,73,"2,893",56,39,24,"1,871"
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Total,Total,"68,341","15,368","30,890",331,401,"1,037","17,930",64,46,15,"2,259"
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Total,Within the premises,"12,571","4,078","5,437",74,17,52,"2,913", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Total,Near the premises,"35,209","7,593","17,592",153,37,328,"7,669",14,3,13,"1,807"
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Total,Away,"20,561","3,697","7,861",104,347,657,"7,348",50,43,2,452
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Rural,Total,"57,744","14,616","26,296",324,400,996,"14,814",63,8,8,219
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Rural,Within the premises,"10,714","3,695","4,378",72,16,48,"2,505", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Rural,Near the premises,"30,291","7,436","15,847",151,37,297,"6,440",13,3,8,59
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Rural,Away,"16,739","3,485","6,071",101,347,651,"5,869",50,5, NaN   ,160
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Urban,Total,"10,597",752,"4,594",7,1,41,"3,116",1,38,7,"2,040"
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Urban,Within the premises,"1,857",383,"1,059",2,1,4,408, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Urban,Near the premises,"4,918",157,"1,745",2, NaN   ,31,"1,229",1, NaN   ,5,"1,748"
HH2206,29,582,5595,0,SubDistrict  Gauribidanur ,Urban,Away,"3,822",212,"1,790",3, NaN   ,6,"1,479", NaN   ,38,2,292
HH2206,29,582,5595,803226,Gauribidanur (TMC),Urban,Total,"8,610",368,"3,496",4, NaN   ,41,"2,627",1,38, NaN   ,"2,035"
HH2206,29,582,5595,803226,Gauribidanur (TMC),Urban,Within the premises,831,84,535, NaN   , NaN   ,4,208, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5595,803226,Gauribidanur (TMC),Urban,Near the premises,"4,129",79,"1,196",1, NaN   ,31,"1,077",1, NaN   , NaN   ,"1,744"
HH2206,29,582,5595,803226,Gauribidanur (TMC),Urban,Away,"3,650",205,"1,765",3, NaN   ,6,"1,342", NaN   ,38, NaN   ,291
HH2206,29,582,5595,623430,Allipura (CT),Urban,Total,"1,987",384,"1,098",3,1, NaN   ,489, NaN   , NaN   ,7,5
HH2206,29,582,5595,623430,Allipura (CT),Urban,Within the premises,"1,026",299,524,2,1, NaN   ,200, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5595,623430,Allipura (CT),Urban,Near the premises,789,78,549,1, NaN   , NaN   ,152, NaN   , NaN   ,5,4
HH2206,29,582,5595,623430,Allipura (CT),Urban,Away,172,7,25, NaN   , NaN   , NaN   ,137, NaN   , NaN   ,2,1
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Total,Total,"46,607","12,700","19,050",196,384,694,"13,185",11,7,34,346
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Total,Within the premises,"13,529","5,851","4,361",54,92,19,"3,152", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Total,Near the premises,"23,745","5,474","11,210",38,133,551,"6,271",10, NaN   ,8,50
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Total,Away,"9,333","1,375","3,479",104,159,124,"3,762",1,7,26,296
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Rural,Total,"32,174","6,905","13,422",175,332,660,"10,597",9,7,15,52
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Rural,Within the premises,"6,211","2,185","1,927",39,61,18,"1,981", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Rural,Near the premises,"18,491","3,642","8,559",35,119,548,"5,558",8, NaN   ,6,16
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Rural,Away,"7,472","1,078","2,936",101,152,94,"3,058",1,7,9,36
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Urban,Total,"14,433","5,795","5,628",21,52,34,"2,588",2, NaN   ,19,294
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Urban,Within the premises,"7,318","3,666","2,434",15,31,1,"1,171", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Urban,Near the premises,"5,254","1,832","2,651",3,14,3,713,2, NaN   ,2,34
HH2206,29,582,5596,0,SubDistrict  Chikkaballapura,Urban,Away,"1,861",297,543,3,7,30,704, NaN   , NaN   ,17,260
HH2206,29,582,5596,803227,Chikkaballapura (CMC),Urban,Total,"14,433","5,795","5,628",21,52,34,"2,588",2, NaN   ,19,294
HH2206,29,582,5596,803227,Chikkaballapura (CMC),Urban,Within the premises,"7,318","3,666","2,434",15,31,1,"1,171", NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5596,803227,Chikkaballapura (CMC),Urban,Near the premises,"5,254","1,832","2,651",3,14,3,713,2, NaN   ,2,34
HH2206,29,582,5596,803227,Chikkaballapura (CMC),Urban,Away,"1,861",297,543,3,7,30,704, NaN   , NaN   ,17,260
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Total,Total,"12,855","2,632","6,913",45,148,19,"2,935",83,39,26,15
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Total,Within the premises,"2,780","1,115","1,139",15,4,3,504, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Total,Near the premises,"7,583","1,025","4,575",10,51,13,"1,873",26,2,3,5
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Total,Away,"2,492",492,"1,199",20,93,3,558,57,37,23,10
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Rural,Total,"10,684","1,541","6,322",40,112,19,"2,588",2,38,19,3
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Rural,Within the premises,"1,850",500,"1,000",15,3,3,329, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Rural,Near the premises,"6,805",739,"4,306",6,27,13,"1,712", NaN   ,1, NaN   ,1
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Rural,Away,"2,029",302,"1,016",19,82,3,547,2,37,19,2
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Urban,Total,"2,171","1,091",591,5,36, NaN   ,347,81,1,7,12
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Urban,Within the premises,930,615,139, NaN   ,1, NaN   ,175, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Urban,Near the premises,778,286,269,4,24, NaN   ,161,26,1,3,4
HH2206,29,582,5597,0,SubDistrict  Gudibanda ,Urban,Away,463,190,183,1,11, NaN   ,11,55, NaN   ,4,8
HH2206,29,582,5597,803228,Gudibanda (TP),Urban,Total,"2,171","1,091",591,5,36, NaN   ,347,81,1,7,12
HH2206,29,582,5597,803228,Gudibanda (TP),Urban,Within the premises,930,615,139, NaN   ,1, NaN   ,175, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5597,803228,Gudibanda (TP),Urban,Near the premises,778,286,269,4,24, NaN   ,161,26,1,3,4
HH2206,29,582,5597,803228,Gudibanda (TP),Urban,Away,463,190,183,1,11, NaN   ,11,55, NaN   ,4,8
HH2206,29,582,5598,0,SubDistrict  Bagepalli ,Total,Total,"44,594","8,530","27,219",114,898,531,"6,119",269,6,221,687
HH2206,29,582,5598,0,SubDistrict  Bagepalli ,Total,Within the premises,"9,772","4,172","4,710",44,73,30,743, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5598,0,SubDistrict  Bagepalli ,Total,Near the premises,"22,497","2,466","16,421",22,282,188,"2,679",56,5,58,320
HH2206,29,582,5598,0,SubDistrict  Bagepalli ,Total,Away,"12,325","1,892","6,088",48,543,313,"2,697",213,1,163,367
HH2206,29,582,5598,0,SubDistrict  Bagepalli ,Rural,Total,"36,987","4,181","24,338",97,890,526,"5,976",269,6,218,486
HH2206,29,582,5598,0,SubDistrict  Bagepalli ,Rural,Within the premises,"5,275",717,"3,702",41,72,30,713, NaN   , NaN   , NaN   , NaN   
HH2206,29,582,5598,0,SubDistrict  Bagepalli ,Rural,Near the premises,"20,330","1,963","14,879",20,279,187,"2,672",56,5,56,213
